India,Dev.D (2009)
Canada,Suck (2009)
USA,Motherhood (2009)
France,La horde (2009)
USA,Walled In (2009)
USA,Curious George 2: Follow That Monkey! (2009)
UK,Awaydays (2009)
Belgium,De helaasheid der dingen (2009)
USA,Minor Details (2009)
France,The String (2009)
USA,Mercy (2009)
Argentina,Plan B (2009)
USA,Offspring (2009)
Sweden,Johan Falk: GSI - Gruppen för särskilda insatser (2009)
USA,Balls Out: Gary the Tennis Coach (2009)
USA,Hooking Up (2009)
USA,Forget Me Not (2009)
Netherlands,Nothing Personal (2009)
France,Ne te retourne pas (2009)
India,Blue (2009)
USA,Life During Wartime (2009)
USA,Princess Kaiulani (2009)
USA,The Revenant (2009)
India,Aladin (2009)
Canada,The Perfect Game (2009)
France,White Material (2009)
Australia,Beautiful Kate (2009)
USA,Shrink (2009)
USA,Paper Heart (2009)
Australia,Van Diemen's Land (2009)
USA,Guy and Madeline on a Park Bench (2009)
France,Coco Chanel & Igor Stravinsky (2009)
UK,Dead Man Running (2009)
USA,Infestation (2009)
Sweden,Mammoth (2009)
China,Shi yue wei cheng (2009)
USA,Echelon Conspiracy (2009)
Spain,Eloïse's Lover (2009)
USA,Angel of Death (2009)
Canada,Sweet Karma (2009)
USA,Tenderness (2009)
USA,Across the Hall (2009)
USA,I Hate Valentine's Day (2009)
Canada,Dolan's Cadillac (2009)
USA,And Then Came Lola (2009)
USA,Kill Theory (2009)
UK,Book of Blood (2009)
USA,Humpday (2009)
Israel,Lebanon (2009)
Hungary,Álom.net (2009)
USA,The Maiden Heist (2009)
India,Kurbaan (2009)
USA,Go Get Some Rosemary (2009)
USA,Finding Bliss (2009)
UK,44 Inch Chest (2009)
Mexico,La linea (2009)
Germany,Melancholie der Engel (2009)
Italy,Baarìa (2009)
France,Le hérisson (2009)
China,Nanjing! Nanjing! (2009)
USA,Night Train (2009)
France,OSS 117: Lost in Rio (2009)
UK,Malice in Wonderland (2009)
Sweden,Metropia (2009)
France,Je te mangerais (2009)
Mexico,Daniel and Ana (2009)
India,Kambakkht Ishq (2009)
France,Le concert (2009)
China,Jian guo da ye (2009)
USA,Hunger (2009)
India,Ajab Prem Ki Ghazab Kahani (2009)
UK,Nine Miles Down (2009)
France,Do Me Love (2009)
USA,Dark Country (2009)
USA,Homecoming (2009)
USA,Play the Game (2009)
USA,The Six Wives of Henry Lefay (2009)
USA,After Last Season (2009)
Germany,Pope Joan (2009)
UK,The Cry of the Owl (2009)
India,Luck by Chance (2009)
USA,Not Easily Broken (2009)
USA,Opposite Day (2009)
Ireland,Triage (2009)
USA,Red Sands (2009)
USA,The Donner Party (2009)
Canada,The Trotsky (2009)
Germany,Die Tür (2009)
Japan,Wan pisu firumu: sutorongu warudo (2009)
Australia,Dark Frontier (2009)
USA,Accused at 17 (2009)
USA,The Killing Room (2009)
India,13B: Fear Has a New Address (2009)
India,Wanted (2009)
USA,The Winning Season (2009)
Italy,Viola di mare (2009)
Canada,A Shine of Rainbows (2009)
USA,Transylmania (2009)
UK,Shank (2009)
USA,Life Is Hot in Cracktown (2009)
USA,Tom Cool (2009)
USA,The Last Resort (2009)
Bulgaria,Direct Contact (2009)
South Korea,Castaway on the Moon (2009)
Australia,The Boys Are Back (2009)
Ireland,Wake Wood (2009)
India,Barah Aana (2009)
USA,Penance (2009)
USA,Teenage Dirtbag (2009)
UK,Nativity! (2009)
USA,I Am Here... Now (2009)
Belgium,Panique au village (2009)
India,Delhi-6 (2009)
India,Love Aaj Kal (2009)
USA,Shamelessly She-Hulk (2009)
Germany,Alle Anderen (2009)
USA,A Dog Year (2009)
USA,Chain Letter (2009)
China,Chi bi: Jue zhan tian xia (2009)
UK,Heartless (2009)
USA,Repo Chick (2009)
USA,Elsewhere (2009)
USA,Ingenious (2009)
Australia,Samson and Delilah (2009)
USA,Street Dreams (2009)
USA,Sacred Game (2009)
India,The Stoneman Murders (2009)
USA,Shannon's Rainbow (2009)
Spain,Ander (2009)
USA,Endless Bummer (2009)
Israel,The Assassin Next Door (2009)
India,Magadheera (2009)
Singapore,Macabre (2009)
USA,The Devil's Tomb (2009)
Canada,Trailer Park Boys: Countdown to Liquor Day (2009)
Australia,Bran Nue Dae (2009)
Canada,Gooby (2009)
USA,From Mexico with Love (2009)
USA,The Open Road (2009)
USA,Circle of Eight (2009)
Israel,Einayim Petukhoth (2009)
India,Paa (2009)
UK,Tell Tale (2009)
USA,Against the Current (2009)
USA,What Goes Up (2009)
USA,The Lodger (2009)
Denmark,Broderskab (2009)
UK,Down Terrace (2009)
USA,Double Identity (2009)
USA,Stay Cool (2009)
USA,Oy Vey! My Son Is Gay!! (2009)
Canada,"Manson, My Name Is Evil (2009)"
USA,All's Faire in Love (2009)
UK,Born of Hope (2009)
USA,Wrong Turn at Tahoe (2009)
USA,La Mission (2009)
USA,Little Hercules in 3-D (2009)
USA,The Shortcut (2009)
USA,A Day in the Life (2009)
India,De Dana Dan (2009)
Turkey,Yahsi Bati (2009)
USA,Inception (2010)
USA,Shutter Island (2010)
USA,Scott Pilgrim vs. the World (2010)
USA,Despicable Me (2010)
USA,Clash of the Titans (2010)
USA,Iron Man 2 (2010)
USA,How to Train Your Dragon (2010)
USA,Piranha 3D (2010)
UK,Harry Potter and the Deathly Hallows: Part 1 (2010)
USA,Tangled (2010)
USA,Toy Story 3 (2010)
USA,The Twilight Saga: Eclipse (2010)
USA,Black Swan (2010)
UK,Percy Jackson & the Olympians: The Lightning Thief (2010)
USA,Tron (2010)
USA,Predators (2010)
UK,Kick-Ass (2010)
USA,The Last Airbender (2010)
UK,The King's Speech (2010)
USA,The Social Network (2010)
USA,Blue Valentine (2010)
Serbia,Srpski film (2010)
USA,Megamind (2010)
USA,The Town (2010)
USA,Insidious (2010)
USA,Alice in Wonderland (2010)
USA,A Nightmare on Elm Street (2010)
USA,The Book of Eli (2010)
USA,The Karate Kid (2010)
USA,Love & Other Drugs (2010)
USA,Grown Ups (2010)
USA,She's Out of My League (2010)
USA,True Grit (2010)
USA,Easy A (2010)
Canada,Beyond the Black Rainbow (2010)
UK,Let Me In (2010)
USA,Legion (2010)
USA,The Other Guys (2010)
USA,Winter's Bone (2010)
USA,Shrek Forever After (2010)
Canada,Incendies (2010)
USA,The Expendables (2010)
USA,Salt (2010)
USA,RED (2010)
Spain,Habitación en Roma (2010)
USA,Remember Me (2010)
USA,Burlesque (2010)
USA,Dinner for Schmucks (2010)
USA,Machete (2010)
USA,The A-Team (2010)
USA,Tooth Fairy (2010)
USA,I Spit on Your Grave (2010)
USA,Robin Hood (2010)
Australia,Animal Kingdom (2010)
USA,127 Hours (2010)
Canada,Tucker and Dale vs Evil (2010)
USA,The Losers (2010)
UK,Nanny McPhee Returns (2010)
UK,Never Let Me Go (2010)
USA,Prince of Persia: The Sands of Time (2010)
UK,Sex & Drugs & Rock & Roll (2010)
USA,Hot Tub Time Machine (2010)
USA,The Fighter (2010)
USA,Knight and Day (2010)
USA,The Tourist (2010)
USA,Leap Year (2010)
USA,Step Up 3D (2010)
Spain,Buried (2010)
USA,Letters to Juliet (2010)
USA,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010)
USA,Sex and the City 2 (2010)
USA,Dear John (2010)
USA,Flipped (2010)
USA,Date Night (2010)
USA,The Last Song (2010)
USA,Takers (2010)
USA,Life as We Know It (2010)
USA,The Wolfman (2010)
USA,You Again (2010)
South Korea,I Saw the Devil (2010)
USA,Devil (2010)
USA,Cop Out (2010)
USA,The Sorcerer's Apprentice (2010)
USA,The Next Three Days (2010)
USA,Due Date (2010)
USA,Faster (2010)
USA,Little Fockers (2010)
USA,Frozen (2010)
USA,Super (2010)
USA,Get Him to the Greek (2010)
USA,The Bounty Hunter (2010)
USA,Diary of a Wimpy Kid (2010)
USA,Skyline (2010)
USA,The Way Back (2010)
USA,Unstoppable (2010)
USA,Valentine's Day (2010)
USA,Trust (2010)
Spain,Three Steps Above Heaven (2010)
UK,Edge of Darkness (2010)
USA,Jonah Hex (2010)
USA,Killers (2010)
USA,6 Souls (2010)
USA,Eat Pray Love (2010)
USA,All Good Things (2010)
Canada,Saw 3D: The Final Chapter (2010)
USA,It's Kind of a Funny Story (2010)
USA,The Runaways (2010)
USA,Stone (2010)
Germany,Resident Evil: Afterlife (2010)
USA,Wall Street: Money Never Sleeps (2010)
USA,Ramona and Beezus (2010)
USA,The American (2010)
USA,The Crazies (2010)
France,From Paris with Love (2010)
USA,Charlie St. Cloud (2010)
UK,Centurion (2010)
USA,When in Rome (2010)
USA,The Back-up Plan (2010)
France,The Ghost Writer (2010)
USA,Nude Nuns with Big Guns (2010)
USA,Unthinkable (2010)
UK,Monsters (2010)
USA,Gulliver's Travels (2010)
Canada,The Whistleblower (2010)
USA,Death at a Funeral (2010)
USA,How Do You Know (2010)
USA,The Debt (2010)
USA,Beginners (2010)
New Zealand,Boy (2010)
Japan,The Secret World of Arrietty (2010)
USA,Hereafter (2010)
USA,Vampires Suck (2010)
South Korea,The Man from Nowhere (2010)
Mexico,Biutiful (2010)
USA,Last Night (2010)
USA,The Kids Are All Right (2010)
UK,The Killer Inside Me (2010)
USA,Elektra Luxx (2010)
UK,Four Lions (2010)
Norway,Trollhunter (2010)
USA,The Switch (2010)
Hong Kong,Ip Man 2 (2010)
USA,Don't Be Afraid of the Dark (2010)
UK,Submarine (2010)
Germany,Womb (2010)
UK,Green Zone (2010)
USA,Repo Men (2010)
USA,MacGruber (2010)
Spain,The Way (2010)
USA,Rabbit Hole (2010)
USA,The Spy Next Door (2010)
USA,Marmaduke (2010)
Australia,The Reef (2010)
USA,The Ward (2010)
USA,Legend of the Guardians: The Owls of Ga'Hoole (2010)
USA,Morning Glory (2010)
USA,The Experiment (2010)
UK,Tamara Drewe (2010)
Japan,Jûsan-nin no shikaku (2010)
Denmark,In a Better World (2010)
USA,Just Wright (2010)
USA,Paranormal Activity 2 (2010)
USA,I'm Still Here (2010)
Germany,Black Death (2010)
USA,Secretariat (2010)
USA,Fair Game (2010)
Japan,Tekken (2010)
USA,The Conspirator (2010)
France,Rubber (2010)
USA,Going the Distance (2010)
USA,13 (2010)
USA,Peacock (2010)
France,The Last Exorcism (2010)
Canada,Heartbeats (2010)
Italy,Come Undone (2010)
USA,Elena Undone (2010)
USA,Country Strong (2010)
USA,Dirty Girl (2010)
USA,Somewhere (2010)
Sweden,Till det som är vackert (2010)
USA,You Will Meet a Tall Dark Stranger (2010)
USA,Bloomington (2010)
USA,Ca$h (2010)
USA,Lottery Ticket (2010)
USA,Birdemic: Shock and Terror (2010)
USA,Why Did I Get Married Too? (2010)
Spain,Los ojos de Julia (2010)
USA,Yogi Bear (2010)
New Zealand,The Warrior's Way (2010)
USA,For Colored Girls (2010)
USA,Hesher (2010)
USA,Mother's Day (2010)
USA,Everything Must Go (2010)
UK,Wild Target (2010)
USA,The Final (2010)
UK,Made in Dagenham (2010)
India,My Name Is Khan (2010)
USA,Kaboom (2010)
USA,London Boulevard (2010)
USA,Conviction (2010)
France,L'immortel (2010)
Australia,"Tomorrow, When the War Began (2010)"
USA,Cats & Dogs: The Revenge of Kitty Galore (2010)
UK,Siren (2010)
USA,Beautiful Boy (2010)
USA,My Soul to Take (2010)
USA,The Tempest (2010)
USA,And Soon the Darkness (2010)
UK,The Company Men (2010)
USA,Greenberg (2010)
USA,Extraordinary Measures (2010)
USA,The Perfect Host (2010)
USA,Bunraku (2010)
Canada,Dear Mr. Gacy (2010)
USA,Passion Play (2010)
USA,Cherry (2010)
Brazil,Elite Squad: The Enemy Within (2010)
USA,Stake Land (2010)
USA,Meek's Cutoff (2010)
UK,Burke and Hare (2010)
France,Arthur 3: la guerre des deux mondes (2010)
Sweden,Snabba cash (2010)
USA,Alpha and Omega (2010)
USA,Waiting for Forever (2010)
USA,The Tortured (2010)
USA,Happythankyoumoreplease (2010)
India,Raajneeti (2010)
USA,Hatchet II (2010)
USA,The Romantics (2010)
USA,Vanishing on 7th Street (2010)
South Korea,Hwanghae (2010)
USA,Open House (2010)
Australia,Purge (2010)
USA,Cyrus (2010)
Japan,Noruwei no mori (2010)
USA,Furry Vengeance (2010)
UK,StreetDance 3D (2010)
USA,Twelve (2010)
South Korea,Hanyo (2010)
South Korea,Kim Bok-nam salinsageonui jeonmal (2010)
India,Guzaarish (2010)
UK,Cemetery Junction (2010)
UK,The Trip (2010)
France,L'arnacoeur (2010)
USA,Burning Bright (2010)
France,Les petits mouchoirs (2010)
India,Kites (2010)
USA,Love Ranch (2010)
USA,Dylan Dog: Dead of Night (2010)
UK,Red White & Blue (2010)
UK,Welcome to the Rileys (2010)
Japan,Kokuhaku (2010)
Canada,Good Neighbors (2010)
USA,Nine Dead (2010)
France,Certified Copy (2010)
USA,Bereavement (2010)
France,Dog Pound (2010)
UK,Chatroom (2010)
USA,Norman (2010)
USA,Virginia (2010)
USA,Henry's Crime (2010)
France,L'illusionniste (2010)
Thailand,Loong Boonmee raleuk chat (2010)
Canada,Casino Jack (2010)
Japan,Gantz (2010)
Canada,Altitude (2010)
USA,A Little Help (2010)
Canada,The Bang Bang Club (2010)
Canada,Frankie & Alice (2010)
UK,Another Year (2010)
USA,Wrecked (2010)
USA,High School (2010)
Italy,Barney's Version (2010)
USA,Our Family Wedding (2010)
USA,Open Season 3 (2010)
UK,Third Star (2010)
Canada,Triple Dog (2010)
USA,Standing Ovation (2010)
UK,Les Misérables in Concert: The 25th Anniversary (2010)
China,Shanghai (2010)
Greece,Attenberg (2010)
Australia,Beneath Hill 60 (2010)
USA,Born to Raise Hell (2010)
Canada,Daydream Nation (2010)
USA,What If... (2010)
USA,2001 Maniacs: Field of Screams (2010)
France,Elle s'appelait Sarah (2010)
Chile,Que Pena Tu Vida (2010)
South Africa,Spud (2010)
Spain,Secuestrados (2010)
India,Udaan (2010)
UK,Thorne: Sleepyhead (2010)
UK,Mr. Nice (2010)
Spain,The Last Circus (2010)
Japan,Autoreiji (2010)
France,Point Blank (2010)
USA,Letters to God (2010)
India,Hisss (2010)
Netherlands,New Kids Turbo (2010)
Australia,Road Kill (2010)
South Korea,Yongseoneun eupda (2010)
Spain,También la lluvia (2010)
Japan,The King of Fighters (2010)
France,Sammy's avonturen: De geheime doorgang (2010)
Germany,Wir sind die Nacht (2010)
Sweden,Himlen är oskyldigt blå (2010)
UK,4.3.2.1. (2010)
France,Un balcon sur la mer (2010)
India,Dhobi Ghat (2010)
Sweden,I rymden finns inga känslor (2010)
Norway,Kongen av Bastøy (2010)
Canada,The Shrine (2010)
Netherlands,Brownian Movement (2010)
Australia,The Clinic (2010)
USA,Howl (2010)
UK,The Nutcracker in 3D (2010)
Germany,Das letzte Schweigen (2010)
New Zealand,Tracker (2010)
Indonesia,18+ (2010)
India,Aakrosh (2010)
Hong Kong,The Legend Is Born: Ip Man (2010)
France,Four Lovers (2010)
Ireland,As If I Am Not There (2010)
USA,Tiny Furniture (2010)
USA,Please Give (2010)
Germany,3 (2010)
USA,YellowBrickRoad (2010)
Uganda,Who Killed Captain Alex? (2010)
Australia,Red Hill (2010)
India,Knock Out (2010)
Finland,Rare Exports (2010)
USA,Operation: Endgame (2010)
UK,Bonded by Blood (2010)
India,Tum Milo Toh Sahi (2010)
China,Rang zi dan fei (2010)
USA,The Virginity Hit (2010)
France,Les aventures extraordinaires d'Adèle Blanc-Sec (2010)
Japan,Gosurori shokeinin (2010)
USA,Legendary (2010)
Canada,Hunt to Kill (2010)
USA,The Big Bang (2010)
USA,Lifted (2010)
UK,Brighton Rock (2010)
France,Des hommes et des dieux (2010)
South Korea,Shi (2010)
USA,My Girlfriend's Boyfriend (2010)
China,Su Qi-er (2010)
USA,Hard Breakers (2010)
USA,The Four-Faced Liar (2010)
USA,Strapped (2010)
USA,Consent (2010)
USA,Radio Free Albemuth (2010)
USA,Ceremony (2010)
Thailand,Ong-bak 3 (2010)
UK,Thorne: Scaredycat (2010)
Italy,Mine vaganti (2010)
France,The Tree (2010)
USA,Stomp the Yard 2: Homecoming (2010)
USA,Ice Castles (2010)
USA,The Way Home (2010)
USA,Every Day (2010)
India,That Girl in Yellow Boots (2010)
Thailand,Soldiers (2010)
USA,Victim (2010)
Australia,I Love You Too (2010)
Mexico,El infierno (2010)
USA,The Presence (2010)
Denmark,Klown (2010)
USA,The Myth of the American Sleepover (2010)
Italy,Una vita tranquilla (2010)
USA,Gun (2010)
USA,The River Why (2010)
India,Anjaana Anjaani (2010)
USA,The Freebie (2010)
India,Teen Patti (2010)
UK,Oranges and Sunshine (2010)
Australia,Arctic Blast (2010)
India,Enthiran (2010)
Mexico,"No eres tú, soy yo (2010)"
USA,"1,001 Ways to Enjoy the Missionary Position (2010)"
Canada,Gunless (2010)
USA,How to Make Love to a Woman (2010)
Chile,Drama (2010)
Canada,Repeaters (2010)
USA,A Horrible Way to Die (2010)
USA,Pure Country 2: The Gift (2010)
UK,Outcast (2010)
Turkey,Av Mevsimi (2010)
India,Gandu (2010)
USA,Deadly Impact (2010)
USA,Mysterious Island (2010)
Australia,Uninhabited (2010)
USA,Meet Monica Velour (2010)
USA,The Penthouse (2010)
USA,Prowl (2010)
UK,F (2010)
France,Crime d'amour (2010)
UK,Neds (2010)
USA,Burning Palms (2010)
USA,Listen to Your Heart (2010)
Netherlands,Sint (2010)
Denmark,R (2010)
USA,The Drawn Together Movie: The Movie! (2010)
USA,All Between Us (2010)
France,Vénus noire (2010)
India,Action Replay (2010)
France,Rien à déclarer (2010)
Japan,Suzumiya Haruhi no shôshitsu (2010)
France,Dear Prudence (2010)
USA,Heredity (2010)
UK,Archipelago (2010)
France,La princesse de Montpensier (2010)
USA,You're So Cupid! (2010)
USA,Sinners and Saints (2010)
USA,Crazy on the Outside (2010)
USA,Quantum Quest: A Cassini Space Odyssey (2010)
France,Gainsbourg: A Heroic Life (2010)
Canada,Trigger (2010)
Germany,Die Fremde (2010)
France,Notre jour viendra (2010)
Germany,Konferenz der Tiere (2010)
Denmark,Submarino (2010)
Japan,Paranormal Activity 2: Tokyo Night (2010)
Belarus,Fortress of War (2010)
India,Dabangg (2010)
USA,Locked Down (2010)
Norway,Fritt vilt III (2010)
India,"LSD: Love, Sex Aur Dhokha (2010)"
USA,Inhale (2010)
India,Band Baaja Baaraat (2010)
USA,Boy Wonder (2010)
USA,True Nature (2010)
Canada,Nude Study (2010)
USA,A Marine Story (2010)
USA,In My Sleep (2010)
Netherlands,Loft (2010)
USA,Is It Just Me? (2010)
France,The Extra Man (2010)
France,Les émotifs anonymes (2010)
USA,The Grace Card (2010)
India,I Am Kalam (2010)
USA,Holy Rollers (2010)
Thailand,Kuan meun ho (2010)
UK,Pimp (2010)
Japan,Tsumetai nettaigyo (2010)
India,Aisha (2010)
USA,Caught in the Crossfire (2010)
France,Une vie de chat (2010)
USA,Peep World (2010)
USA,Stacy's Mom (2010)
China,Di renjie: Tong tian di guo (2010)
USA,The Encounter (2010)
USA,Barry Munday (2010)
USA,Bed & Breakfast: Love is a Happy Accident (2010)
Russia,Kak ya provel etim letom (2010)
France,Miral (2010)
UK,Locked In (2010)
USA,Main Street (2010)
USA,Elle: A Modern Cinderella Tale (2010)
USA,The Space Between (2010)
USA,Bloodworth (2010)
Japan,Nude (2010)
UK,Devil's Playground (2010)
Uruguay,La casa muda (2010)
France,Leonie (2010)
UK,Shank (2010)
Japan,Space Battleship Yamato (2010)
USA,Costa Rican Summer (2010)
USA,Monogamy (2010)
USA,Jack Goes Boating (2010)
Australia,Primal (2010)
Canada,The Killing Machine (2010)
Sweden,Svinalängorna (2010)
USA,Grey Skies (2010)
USA,Dahmer vs. Gacy (2010)
India,Jaane Kahan Se Aayi Hai (2010)
Japan,Gekijouban Bleach: Jigokuhen (2010)
India,Tees Maar Khan (2010)
Bolivia,Sirwiñakuy (2010)
USA,Jordan (2010)
South Korea,Ui-hyeong-je (2010)
UK,Night Wolf (2010)
USA,Small Town Saturday Night (2010)
USA,Abelar: Tales of an Ancient Empire (2010)
China,Jian yu (2010)
UK,Route Irish (2010)
Mexico,Somos lo que hay (2010)
USA,Browncoats: Redemption (2010)
Hong Kong,Dream Home (2010)
Japan,Gekijouban Fate/stay night: Unlimited Blade Works (2010)
Japan,Karafuru (2010)
India,Housefull (2010)
Spain,Chico & Rita (2010)
France,My Own Love Song (2010)
Canada,Twisted Seduction (2010)
France,Potiche (2010)
UK,Forget Me Not (2010)
India,Lamhaa: The Untold Story of Kashmir (2010)
USA,An Invisible Sign (2010)
Canada,The Traveler (2010)
USA,Captain America: The First Avenger (2011)
USA,Thor (2011)
USA,Harry Potter and the Deathly Hallows: Part 2 (2011)
USA,Mission: Impossible - Ghost Protocol (2011)
USA,Bridesmaids (2011)
USA,"Crazy, Stupid, Love. (2011)"
USA,The Help (2011)
USA,X: First Class (2011)
USA,Just Go with It (2011)
USA,Green Lantern (2011)
USA,The Girl with the Dragon Tattoo (2011)
USA,Drive (2011)
USA,The Twilight Saga: Breaking Dawn - Part 1 (2011)
USA,Warrior (2011)
France,The Intouchables (2011)
USA,Pirates of the Caribbean: On Stranger Tides (2011)
USA,In Time (2011)
USA,Fast Five (2011)
USA,No Strings Attached (2011)
Spain,Midnight in Paris (2011)
USA,War Horse (2011)
USA,I Am Number Four (2011)
USA,Super 8 (2011)
USA,Friends with Benefits (2011)
USA,Real Steel (2011)
USA,Moneyball (2011)
France,Tinker Tailor Soldier Spy (2011)
USA,Conan the Barbarian (2011)
USA,Scream 4 (2011)
USA,Horrible Bosses (2011)
USA,Sucker Punch (2011)
USA,Sherlock Holmes: A Game of Shadows (2011)
USA,Cars 2 (2011)
UK,Shame (2011)
USA,Immortals (2011)
USA,Limitless (2011)
USA,Rise of the Planet of the Apes (2011)
USA,Source Code (2011)
Indonesia,The Raid: Redemption (2011)
USA,Killer Joe (2011)
USA,Bad Teacher (2011)
USA,The Thing (2011)
USA,Transformers: Dark of the Moon (2011)
USA,The Hangover Part II (2011)
USA,One Day (2011)
USA,The Mechanic (2011)
USA,Hanna (2011)
Australia,Sleeping Beauty (2011)
USA,Rio (2011)
USA,Cowboys & Aliens (2011)
USA,Hugo (2011)
USA,The Descendants (2011)
USA,Footloose (2011)
UK,We Need to Talk About Kevin (2011)
USA,The Tree of Life (2011)
USA,Sanctum (2011)
Denmark,Melancholia (2011)
USA,Paul (2011)
UK,Gnomeo & Juliet (2011)
USA,50/50 (2011)
USA,You're Next (2011)
USA,Megan Is Missing (2011)
USA,Ghost Rider: Spirit of Vengeance (2011)
USA,The Adventures of Tintin (2011)
USA,Rango (2011)
USA,Drive Angry (2011)
USA,The Change-Up (2011)
USA,Battle Los Angeles (2011)
USA,The Adjustment Bureau (2011)
USA,Season of the Witch (2011)
USA,Contagion (2011)
Germany,The Three Musketeers (2011)
Ireland,The Guard (2011)
USA,Kung Fu Panda 2 (2011)
USA,Fright Night (2011)
USA,Hall Pass (2011)
USA,The Lincoln Lawyer (2011)
USA,What's Your Number? (2011)
France,Colombiana (2011)
USA,Johnny English Reborn (2011)
Spain,La piel que habito (2011)
USA,The Grey (2011)
UK,Jane Eyre (2011)
USA,Red State (2011)
USA,Kill the Irishman (2011)
USA,Margin Call (2011)
USA,Soul Surfer (2011)
Australia,Happy Feet Two (2011)
USA,Final Destination 5 (2011)
USA,Something Borrowed (2011)
Iran,A Separation (2011)
USA,Priest (2011)
Colombia,The Hidden Face (2011)
USA,Red Riding Hood (2011)
USA,Trespass (2011)
USA,The Green Hornet (2011)
USA,Straw Dogs (2011)
USA,The Ides of March (2011)
UK,Unknown (2011)
USA,The Human Centipede II (Full Sequence) (2011)
USA,We Bought a Zoo (2011)
UK,Perfect Sense (2011)
USA,Tower Heist (2011)
USA,Beastly (2011)
USA,The Darkest Hour (2011)
USA,Take Me Home Tonight (2011)
USA,Abduction (2011)
USA,Young Adult (2011)
Hungary,Monte Carlo (2011)
USA,10 Years (2011)
UK,The Inbetweeners Movie (2011)
USA,The Sitter (2011)
USA,Like Crazy (2011)
USA,The Smurfs (2011)
France,The Artist (2011)
USA,Zookeeper (2011)
USA,Shark Night 3D (2011)
India,Rockstar (2011)
Sweden,Kiss Me (2011)
USA,Your Highness (2011)
USA,Water for Elephants (2011)
USA,Kill Bill: The Whole Bloody Affair (2011)
USA,30 Minutes or Less (2011)
UK,A Dangerous Method (2011)
USA,Goon (2011)
USA,The Muppets (2011)
USA,J. Edgar (2011)
USA,Winnie the Pooh (2011)
USA,Puss in Boots (2011)
USA,Spy Kids: All the Time in the World in 4D (2011)
France,Q (2011)
USA,Another Earth (2011)
USA,New Year's Eve (2011)
UK,My Week with Marilyn (2011)
Ireland,Haywire (2011)
USA,Extremely Loud & Incredibly Close (2011)
USA,Jack and Jill (2011)
UK,Weekend (2011)
USA,The Rum Diary (2011)
UK,Killer Elite (2011)
USA,The Roommate (2011)
Belgium,The Devil's Double (2011)
UK,Attack the Block (2011)
USA,Martha Marcy May Marlene (2011)
USA,Take Shelter (2011)
USA,Larry Crowne (2011)
UK,The Best Exotic Marigold Hotel (2011)
Spain,Mientras duermes (2011)
USA,Dream House (2011)
USA,Hop (2011)
UK,Blitz (2011)
Canada,Grave Encounters (2011)
USA,Our Idiot Brother (2011)
USA,The Rite (2011)
USA,Hick (2011)
China,Jin ling shi san chai (2011)
UK,Salmon Fishing in the Yemen (2011)
Australia,The Tunnel (2011)
USA,Prom (2011)
UK,Anonymous (2011)
UK,The Eagle (2011)
UK,Ironclad (2011)
France,Carnage (2011)
Brazil,Bruna Surfistinha (2011)
USA,Machine Gun Preacher (2011)
UK,Kill List (2011)
UK,Chalet Girl (2011)
USA,Detachment (2011)
USA,Mr. Popper's Penguins (2011)
UK,The Awakening (2011)
UK,The Iron Lady (2011)
USA,Diary of a Wimpy Kid: Rodrick Rules (2011)
USA,Seeking Justice (2011)
Germany,The Divide (2011)
USA,Bernie (2011)
USA,The Art of Getting By (2011)
Norway,Hodejegerne (2011)
USA,The Beaver (2011)
UK,W.E. (2011)
USA,Wrong Turn 4: Bloody Beginnings (2011)
USA,Texas Killing Fields (2011)
USA,Vile (2011)
USA,A Good Old Fashioned Orgy (2011)
USA,You May Not Kiss the Bride (2011)
UK,A Lonely Place to Die (2011)
UK,The Resident (2011)
USA,Cedar Rapids (2011)
Hong Kong,3D Rou pu tuan: Ji le bao jian (2011)
USA,"Peace, Love & Misunderstanding (2011)"
South Korea,Do-ga-ni (2011)
USA,The Woman (2011)
USA,Paranormal Activity 3 (2011)
USA,Alvin and the Chipmunks: Chipwrecked (2011)
UK,The Deep Blue Sea (2011)
USA,Friends with Kids (2011)
UK,Coriolanus (2011)
USA,Butter (2011)
UK,Wuthering Heights (2011)
USA,God Bless America (2011)
France,Silent House (2011)
Italy,This Must Be the Place (2011)
UK,The Decoy Bride (2011)
USA,Apollo 18 (2011)
Canada,Dolphin Tale (2011)
USA,Without (2011)
USA,Arthur (2011)
USA,The Dilemma (2011)
USA,The Big Year (2011)
USA,A Very Harold & Kumar 3D Christmas (2011)
Canada,Take This Waltz (2011)
USA,Courageous (2011)
Japan,Hotarubi no mori e (2011)
USA,"Big Mommas: Like Father, Like Son (2011)"
India,Saheb Biwi Aur Gangster (2011)
Israel,The Slut (2011)
USA,Honey 2 (2011)
Australia,The Hunter (2011)
Australia,Red Dog (2011)
Greece,Alpeis (2011)
USA,"Jeff, Who Lives at Home (2011)"
France,Poupoupidou (2011)
Canada,Hobo with a Shotgun (2011)
Turkey,Bir Zamanlar Anadolu'da (2011)
Mexico,From Prada to Nada (2011)
India,Pyaar Ka Punchnama (2011)
UK,Albert Nobbs (2011)
India,Zindagi Na Milegi Dobara (2011)
Japan,From Up on Poppy Hill (2011)
France,Elles (2011)
USA,BloodRayne: The Third Reich (2011)
USA,Twixt (2011)
USA,Your Sister's Sister (2011)
USA,The Innkeepers (2011)
